[17/12/2009 21:25:11] /up
[17/12/2009 21:25:12] /up
[17/12/2009 21:25:35] /down
[17/12/2009 21:25:36] /down
[07/02/2010 15:44:08] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:09] /a 10
[07/02/2010 15:44:10] /a 10
[07/02/2010 15:44:10] /a 10
[07/02/2010 15:44:10] /a 10
[07/02/2010 15:44:10] /a 10
[07/02/2010 15:44:10] /a 5
[07/02/2010 15:44:11] /a 5
[07/02/2010 15:44:12] /a 5
[07/02/2010 15:44:12] /a 5
[07/02/2010 15:44:12] /a 5
[07/02/2010 15:44:12] /a 5
[07/02/2010 15:44:12] /a 5
[07/02/2010 15:44:12] /a 5
[07/02/2010 15:44:12] /a 5
[07/02/2010 15:44:13] /a 5
[07/02/2010 15:44:13] /a 5
[07/02/2010 15:44:13] /a 5
[07/02/2010 15:44:13] /a 5
[07/02/2010 15:44:13] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:14] /a 5
[07/02/2010 15:44:15] /a 5
[07/02/2010 15:44:15] /a 5
[07/02/2010 15:44:15] /a 5
[07/02/2010 15:44:15] /a 5
[07/02/2010 15:44:15] /a 5
[07/02/2010 15:44:15] /a 5
[07/02/2010 15:44:15] /a 5
[07/02/2010 15:44:15] /a 5
[07/02/2010 15:44:16] /a 10
[07/02/2010 15:44:16] /a 10
[07/02/2010 15:44:16] /a 10
[07/02/2010 15:44:17] /a 10
[07/02/2010 15:44:17] /a 10
[07/02/2010 15:44:18] /a 10
[07/02/2010 15:44:18] /a 10
[07/02/2010 15:44:18] /a 10
[07/02/2010 15:44:18] /a 10
[07/02/2010 15:44:18] /a 10
[07/02/2010 15:44:19] /a 10
[07/02/2010 15:44:19] /a 10
[07/02/2010 15:44:19] /a 10
[07/02/2010 15:44:20] /a 10
[07/02/2010 15:44:21] /a 10
[07/02/2010 15:44:21] /a 10
[07/02/2010 15:44:22] /a 10
[07/02/2010 15:44:22] /a 10
[07/02/2010 15:44:22] /a 10
[07/02/2010 15:44:22] /a 10
[07/02/2010 15:44:22] /a 10
[07/02/2010 15:44:23] /a 10
[07/02/2010 15:44:23] /a 10
[07/02/2010 15:44:24] /a 10
[07/02/2010 15:44:24] /a 10
[07/02/2010 15:44:24] /a 10
[07/02/2010 15:44:25] /a 10
[07/02/2010 15:44:25] /a 10
[07/02/2010 15:44:25] /a 10
[07/02/2010 15:44:26] /a 10
[07/02/2010 15:44:27] /a 10
[07/02/2010 15:44:27] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:28] /a 10
[07/02/2010 15:44:29] /a 10
[07/02/2010 15:44:29] /a 10
[07/02/2010 15:44:29] /a 10
[07/02/2010 15:44:29] /a 10
[07/02/2010 15:44:29] /a 10
[07/02/2010 15:44:29] /a 10
[07/02/2010 15:44:29] /a 10
[07/02/2010 15:44:29] /a 10
[07/02/2010 15:44:29] /a 10
[07/02/2010 15:44:29] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:31] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:32] /a 10
[07/02/2010 15:44:33] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:34] /a 10
[07/02/2010 15:44:35] /a 10
[07/02/2010 15:44:35] /a 10
[07/02/2010 15:44:35] /a 10
[07/02/2010 15:44:35] /a 10
[07/02/2010 15:44:35] /a 10
[07/02/2010 15:44:35] /a 10
[07/02/2010 15:44:35] /a 10
[07/02/2010 15:44:35] /a 10
[07/02/2010 15:44:35] /a 10
[07/02/2010 15:44:35] /a 10
[07/02/2010 15:44:36] /a 10
[07/02/2010 15:44:37] /a 10
[07/02/2010 15:44:37] /a 10
[07/02/2010 15:44:37] /a 10
[07/02/2010 15:44:37] /a 10
[07/02/2010 15:44:37] /a 10
[07/02/2010 15:44:37] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:38] /a 10
[07/02/2010 15:44:39] /a 10
[07/02/2010 15:44:40] /a 10
[07/02/2010 15:44:41] /a 10
[07/02/2010 15:44:41] /a 10
[07/02/2010 15:44:41] /a 10
[07/02/2010 15:44:41] /a 10
[07/02/2010 15:44:41] /a 10
[07/02/2010 15:44:41] /a 10
[07/02/2010 15:44:41] /a 10
[07/02/2010 15:44:41] /a 10
[07/02/2010 15:44:41] /a 10
[07/02/2010 15:44:41] /a 10
[07/02/2010 15:44:41] /a 10
[07/02/2010 15:44:42] /a 10
[07/02/2010 15:44:42] /a 10
[07/02/2010 15:44:42] /a 10
[07/02/2010 15:44:42] /a 10
[07/02/2010 15:44:42] /a 10
[07/02/2010 15:44:42] /a 10
[07/02/2010 15:44:42] /a 10
[07/02/2010 15:44:42] /a 10
[07/02/2010 15:44:42] /a 10
[07/02/2010 15:44:42] /a 10
[07/02/2010 15:44:43] /a 10
[07/02/2010 15:44:43] /a 10
[07/02/2010 15:44:43] /a 10
[07/02/2010 15:44:43] /a 10
[07/02/2010 15:44:43] /a 10
[07/02/2010 15:44:43] /a 10
[07/02/2010 15:44:43] /a 10
[07/02/2010 15:44:44] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:45] /a 10
[07/02/2010 15:44:46] /a 10
[07/02/2010 15:44:46] /a 10
[07/02/2010 15:44:46] /a 10
[07/02/2010 15:44:46] /a 10
[07/02/2010 15:44:46] /a 10
[07/02/2010 15:44:47] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:48] /a 10
[07/02/2010 15:44:49] /a 10
[07/02/2010 15:44:49] /a 10
[07/02/2010 15:44:49] /a 10
[07/02/2010 15:44:49] /a 10
[07/02/2010 15:44:49] /a 10
[07/02/2010 15:44:49] /a 10
[07/02/2010 15:44:49] /a 10
[07/02/2010 15:44:49] /a 10
[07/02/2010 15:44:49] /a 10
[07/02/2010 15:44:49] /a 10
[07/02/2010 15:44:49] /a 10
[07/02/2010 15:44:50] /a 10
[07/02/2010 15:44:51] /a 10
[07/02/2010 15:44:51] /a 10
[07/02/2010 15:44:51] /a 10
[07/02/2010 15:44:51] /a 10
[07/02/2010 15:44:51] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:52] /a 10
[07/02/2010 15:44:53] /a 10
[07/02/2010 15:44:53] /a 10
[07/02/2010 15:44:53] /a 10
[07/02/2010 15:44:53] /a 10
[07/02/2010 15:44:53] /a 10
[07/02/2010 15:44:53] /a 10
[07/02/2010 15:44:53] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:54] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:55] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:44:56] /a 10
[07/02/2010 15:45:00] /a 10
[07/02/2010 15:45:00] /a 10
[07/02/2010 15:45:01] /a 10
[07/02/2010 15:45:01] /a 10
[07/02/2010 15:45:01] /a 10
[07/02/2010 15:45:01] /a 10
[07/02/2010 15:45:01] /a 10
[07/02/2010 15:45:01] /a 10
[07/02/2010 15:45:01] /a 10
[07/02/2010 15:45:02] /a 10
[07/02/2010 15:45:02] /a 10
[07/02/2010 15:45:02] /a 10
[07/02/2010 15:45:02] /a 10
[07/02/2010 15:45:02] /a 10
[07/02/2010 15:45:02] /a 10
[07/02/2010 15:45:02] /a 10
[07/02/2010 15:45:02] /a 10
[07/02/2010 15:45:02] /a 10
[07/02/2010 15:45:02] /a 10
[07/02/2010 15:45:03] /a 10
[07/02/2010 15:45:03] /a 10
[07/02/2010 15:45:03] /a 10
[07/02/2010 15:45:03] /a 10
[07/02/2010 15:45:03] /a 10
[07/02/2010 15:45:03] /a 10
[07/02/2010 15:45:03] /a 10
[07/02/2010 15:45:03] /a 10
[07/02/2010 15:45:03] /a 10
[07/02/2010 15:45:03] /a 10
[07/02/2010 15:45:05] /a 10
[07/02/2010 15:45:05] /a 10
[07/02/2010 15:45:05] /a 10
[07/02/2010 15:45:05] /a 10
[07/02/2010 15:45:05] /a 10
[07/02/2010 15:45:05] /a 10
[07/02/2010 15:45:05] /a 10
[07/02/2010 15:45:05] /a 10
[07/02/2010 15:45:05] /a 10
[07/02/2010 15:45:05] /a 10
[07/02/2010 15:45:07] /a 10
[07/02/2010 15:45:07] /a 10
[07/02/2010 15:45:08] /a 10
[07/02/2010 15:45:08] /a 10
[07/02/2010 15:45:08] /a 10
[07/02/2010 15:45:08] /a 10
[07/02/2010 15:45:09] /a 10
[07/02/2010 15:45:09] /a 10
[07/02/2010 15:45:09] /a 10
[07/02/2010 15:45:09] /a 10
[07/02/2010 15:45:09] /a 10
[07/02/2010 15:45:10] /a 10
[07/02/2010 15:45:10] /a 10
[07/02/2010 15:45:10] /a 10
[07/02/2010 15:45:10] /a 10
[07/02/2010 15:45:10] /a 10
[07/02/2010 15:45:10] /a 10
[07/02/2010 15:45:10] /a 10
[07/02/2010 15:45:10] /a 10
[07/02/2010 15:45:10] /a 10
[07/02/2010 15:45:10] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:11] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:12] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:45:13] /a 10
[07/02/2010 15:51:13] /t
[07/02/2010 15:51:30] /t
[07/02/2010 15:51:32] /t
[07/02/2010 15:51:33] /t
[07/02/2010 15:51:33] /t
[07/02/2010 15:51:34] /t
[07/02/2010 15:51:34] /t
[07/02/2010 15:51:34] /t
[07/02/2010 15:51:37] /t
[07/02/2010 15:52:03] /r
[07/02/2010 15:52:10] /r
[07/02/2010 15:52:12] /t
[07/02/2010 15:53:42] /a 5
[07/02/2010 15:53:42] /a 5
[07/02/2010 15:53:42] /a 5
[07/02/2010 15:53:42] /a 5
[07/02/2010 15:53:43] /a 5
[07/02/2010 15:53:43] /a 5
[07/02/2010 15:53:43] /a 5
[07/02/2010 15:53:43] /a 5
[07/02/2010 15:53:43] /a 5
[07/02/2010 15:53:43] /a 5
[07/02/2010 15:53:43] /a 5
[07/02/2010 15:53:43] /a 5
[07/02/2010 15:53:44] /a 5
[07/02/2010 15:53:44] /a 5
[07/02/2010 15:53:44] /a 5
[07/02/2010 15:53:44] /a 5
[07/02/2010 15:53:44] /a 5
[07/02/2010 15:53:44] /a 5
[07/02/2010 15:53:44] /a 5
[07/02/2010 15:53:44] /a 5
[07/02/2010 15:53:44] /a 5
[07/02/2010 15:53:44] /a 5
[07/02/2010 15:53:44] /a 5
[07/02/2010 15:53:45] /a 5
[07/02/2010 15:53:45] /a 5
[07/02/2010 15:53:45] /a 5
[07/02/2010 15:53:45] /a 5
[07/02/2010 15:53:45] /a 5
[07/02/2010 15:53:45] /a 5
[07/02/2010 15:53:45] /a 5
[07/02/2010 15:53:46] /a 5
[07/02/2010 15:53:46] /a 5
[07/02/2010 15:53:46] /a 5
[07/02/2010 15:53:46] /a 5
[07/02/2010 15:53:46] /a 5
[07/02/2010 15:53:46] /a 5
[07/02/2010 15:53:46] /a 5
[07/02/2010 15:53:47] /a 5
[07/02/2010 15:53:47] /a 5
[07/02/2010 15:53:47] /a 5
[07/02/2010 15:53:47] /a 5
[07/02/2010 15:53:47] /a 5
[07/02/2010 15:53:47] /a 5
[07/02/2010 15:53:47] /a 5
[07/02/2010 15:53:47] /a 5
[07/02/2010 15:53:47] /a 5
[07/02/2010 15:53:47] /a 5
[07/02/2010 15:53:48] /a 5
[07/02/2010 15:53:48] /a 5
[07/02/2010 15:53:48] /a 5
[07/02/2010 15:53:48] /a 5
[07/02/2010 15:53:48] /a 5
[07/02/2010 15:53:48] /a 5
[07/02/2010 15:53:48] /a 5
[07/02/2010 15:53:48] /a 5
[07/02/2010 15:53:49] /a 5
[07/02/2010 15:53:49] /a 5
[07/02/2010 15:53:49] /a 5
[07/02/2010 15:53:49] /a 5
[07/02/2010 15:53:49] /a 5
[07/02/2010 15:53:49] /a 5
[07/02/2010 15:53:49] /a 5
[07/02/2010 15:53:49] /a 5
[07/02/2010 15:53:49] /a 5
[07/02/2010 15:53:49] /a 5
[07/02/2010 15:53:49] /a 5
[07/02/2010 15:53:50] /a 10
[07/02/2010 15:53:50] /a 10
[07/02/2010 15:53:50] /a 10
[07/02/2010 15:53:50] /a 10
[07/02/2010 15:53:50] /a 10
[07/02/2010 15:53:50] /a 10
[07/02/2010 15:53:52] /a 10
[07/02/2010 15:53:52] /a 10
[07/02/2010 15:53:52] /a 10
[07/02/2010 15:53:52] /a 10
[07/02/2010 15:53:52] /a 10
[07/02/2010 15:53:52] /a 10
[07/02/2010 15:53:53] /a 10
[07/02/2010 15:53:54] /a 10
[07/02/2010 15:53:54] /a 10
[07/02/2010 15:53:54] /a 10
[07/02/2010 15:53:56] /a 10
[07/02/2010 15:53:56] /a 10
[07/02/2010 15:53:56] /a 10
[07/02/2010 15:53:56] /a 10
[07/02/2010 15:53:56] /a 10
[07/02/2010 15:53:56] /a 10
[07/02/2010 15:53:56] /a 10
[07/02/2010 15:53:56] /a 10
[07/02/2010 15:53:58] /a 10
[07/02/2010 15:53:58] /a 10
[07/02/2010 15:53:58] /a 10
[07/02/2010 15:53:58] /a 10
[07/02/2010 15:53:59] /a 10
[07/02/2010 15:53:59] /a 10
[07/02/2010 15:53:59] /a 10
[07/02/2010 15:53:59] /a 10
[07/02/2010 15:53:59] /a 10
[07/02/2010 15:53:59] /a 10
[07/02/2010 15:54:00] /a 10
[07/02/2010 15:54:00] /a 10
[07/02/2010 15:54:00] /a 10
[07/02/2010 15:54:00] /a 10
[07/02/2010 15:54:00] /a 10
[07/02/2010 15:54:00] /a 10
[07/02/2010 15:54:00] /a 10
[07/02/2010 15:54:00] /a 10
[07/02/2010 15:54:00] /a 10
[07/02/2010 15:54:00] /a 10
[07/02/2010 15:54:00] /a 10
[07/02/2010 15:54:00] /a 10
[07/02/2010 15:54:01] /a 10
[07/02/2010 15:54:01] /a 10
[07/02/2010 15:54:02] /a 5
[07/02/2010 15:54:03] /a 5
[07/02/2010 15:54:04] /a 10
[07/02/2010 15:54:04] /a 10
[07/02/2010 15:54:04] /a 10
[07/02/2010 15:54:04] /a 10
[07/02/2010 15:54:04] /a 10
[07/02/2010 15:54:04] /a 10
[07/02/2010 15:54:04] /a 10
[07/02/2010 15:54:05] /a 10
[07/02/2010 15:54:05] /a 10
[07/02/2010 15:54:05] /a 10
[07/02/2010 15:54:05] /a 10
[07/02/2010 15:54:05] /a 10
[07/02/2010 15:54:05] /a 10
[07/02/2010 15:54:05] /a 10
[07/02/2010 15:54:05] /a 10
[07/02/2010 15:54:05] /a 10
[07/02/2010 15:54:05] /a 10
[07/02/2010 15:54:07] /a 10
[07/02/2010 15:54:07] /a 10
[07/02/2010 15:54:08] /a 10
[07/02/2010 15:54:08] /a 5
[07/02/2010 15:54:09] /a 5
[07/02/2010 15:54:09] /a 5
[07/02/2010 15:54:09] /a 5
[07/02/2010 15:54:09] /a 5
[07/02/2010 15:54:09] /a 5
[07/02/2010 15:54:09] /a 5
[07/02/2010 15:54:09] /a 5
[07/02/2010 15:54:09] /a 5
[07/02/2010 15:54:09] /a 5
[07/02/2010 15:54:09] /a 5
[07/02/2010 15:54:09] /a 5
[07/02/2010 15:54:10] /a 5
[07/02/2010 15:54:10] /a 5
[07/02/2010 15:54:10] /a 5
[07/02/2010 15:54:10] /a 5
[07/02/2010 15:54:10] /a 5
[07/02/2010 15:54:10] /a 5
[07/02/2010 15:54:10] /a 5
[07/02/2010 15:54:10] /a 5
[07/02/2010 15:54:10] /a 5
[07/02/2010 15:54:10] /a 5
[07/02/2010 15:54:10] /a 5
[07/02/2010 15:54:11] /a 5
[07/02/2010 15:54:11] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:13] /a 5
[07/02/2010 15:54:14] /a 10
[07/02/2010 15:54:15] /a 10
[07/02/2010 15:54:15] /a 10
[07/02/2010 15:54:15] /a 10
[07/02/2010 15:54:16] /a 10
[07/02/2010 15:54:16] /a 10
[07/02/2010 15:54:16] /a 10
[07/02/2010 15:54:16] /a 10
[07/02/2010 15:54:16] /a 10
[07/02/2010 15:54:16] /a 10
[07/02/2010 15:54:16] /a 10
[07/02/2010 15:54:16] /a 10
[07/02/2010 15:54:16] /a 10
[07/02/2010 15:54:16] /a 10
[07/02/2010 15:54:17] /a 10
[07/02/2010 15:54:17] /a 10
[07/02/2010 15:54:17] /a 10
[07/02/2010 15:54:17] /a 10
[07/02/2010 15:54:17] /a 10
[07/02/2010 15:54:17] /a 10
[07/02/2010 15:54:17] /a 10
[07/02/2010 15:54:17] /a 10
[07/02/2010 15:54:17] /a 10
[07/02/2010 15:54:17] /a 10
[07/02/2010 15:54:18] /a 10
[07/02/2010 15:54:19] /a 10
[07/02/2010 15:54:19] /a 10
[07/02/2010 15:54:19] /a 10
[07/02/2010 15:54:19] /a 10
[07/02/2010 15:54:20] /a 10
[07/02/2010 15:54:20] /a 10
[07/02/2010 15:54:20] /a 10
[07/02/2010 15:54:20] /a 10
[07/02/2010 15:54:20] /a 10
[07/02/2010 15:54:20] /a 10
[07/02/2010 15:54:20] /a 10
[07/02/2010 15:54:20] /a 10
[07/02/2010 15:54:20] /a 10
[07/02/2010 15:54:20] /a 10
[07/02/2010 15:54:20] /a 10
[07/02/2010 15:54:20] /a 10
[07/02/2010 15:54:21] /a 10
[07/02/2010 15:54:21] /a 10
[07/02/2010 15:54:21] /a 10
[07/02/2010 15:54:21] /a 10
[07/02/2010 15:54:21] /a 10
[07/02/2010 15:54:22] /a 10
[07/02/2010 15:54:22] /a 10
[07/02/2010 15:54:23] /a 10
[07/02/2010 15:54:23] /a 10
[07/02/2010 15:54:23] /a 10
[07/02/2010 15:54:23] /a 10
[07/02/2010 15:54:23] /a 10
[07/02/2010 15:54:23] /a 10
[07/02/2010 15:54:23] /a 10
[07/02/2010 15:54:24] /a 10
[07/02/2010 15:54:24] /a 10
[07/02/2010 15:54:24] /a 10
[07/02/2010 15:54:24] /a 10
[07/02/2010 15:54:24] /a 10
[07/02/2010 15:54:24] /a 10
[07/02/2010 15:54:24] /a 10
